"NAME","NATURAL_NODE_NAME","DESCRIPTION","ASSOCIATED_LE","ASSOCIATED_BU","GAAP_GL_BOOK_OF_RECORD","OG_LEGACY_ERP_SOURCE","OG_LEGACY_ERP_SOURCE_DESC"
"LB_M320","M320","IF1245_OGMEAS_Pressure Control Systems Nigeria Limited","LE_IF1245","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_259D","259D","BH9052_OGMEAS_BJ Services International S.a r.l., Nyon Branch Commercial","LE_BH9052","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_258D","258D","BH9053_OGMEAS_BJ Services Intl S.a r.l., Finanz Zweigniederlassung Zurich","LE_BH9053","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_427D","427D","BH4270_OGMEAS_Baker Oilfield Africa Limited, Nigeria Tax Registration","LE_BH4270","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_428E","428E","BH4285_OGMEAS_Baker Hughes (Ghana) Limited","LE_BH4285","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S067","S067","IF1771_OGSUBS_Wellstream Holdings Limited","LE_IF1771","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_R288","R288","OG1074_OGSUBS_Baker Hughes Energy Services Canada Inc.","LE_OG1074","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S288","S288","OG1074_OGSUBS_Baker Hughes Energy Services Canada Inc.","LE_OG1074","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S070","S070","IF1773_OGSUBS_Wellstream Finance Limited","LE_IF1773","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_R350","R350","IF1245_OGSUBS_Pressure Control Systems Nigeria Limited","LE_IF1245","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R185","R185","IF1828_OGSUBS_GE Oil & Gas Pressure Control Australia PTY LTD","LE_IF1828","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S283","S283","I10347_OGSUBS_Baker Hughes Energy Europe B.V.","LE_I10347","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S064","S064","IF1369_OGSUBS_Vetco Holdings (USD) Limited","LE_IF1369","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_S544","S544","IF1544_OGSUBS_Hydril USA Distribution LLC","LE_IF1544","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S011","S011","BR2055_OGSUBS_Hydril USA Distribution LLC - Korea - Branch","LE_BR2055","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_7090","7090","PS0066_OGMEAS Baker Hughes Energy (Thailand) Limited","LE_PS0066","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_429D","429D","BH4295_OGMEAS_BJ Pumping Services Company S.A., Nigeria Tax Registration","LE_BH4295","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_432D","432D","BH9062_OGMEAS_BJ Services Company Africa Limited, Angola Branch","LE_BH9062","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S005","S005","OG1100_OGSUBS_GE Oil and Gas Ghana Limited","LE_OG1100","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S171","S171","OG1106_OGSUBS_NUOVO PIGNONE TECNOLOGIE - S.R.L.","LE_OG1106","BU_OGSUBS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_S071","S071","IF1774_OGSUBS_Wellstream International Limited","LE_IF1774","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_S250","S250","OG1107_OGSUBS_Advantec Aberdeen Limited","LE_OG1107","BU_OGSUBS","GL_GLG06","OE_GLG06036","Sage"
"LB_S290","S290","IF1245_OGSUBS_Pressure Control Systems Nigeria Limited","LE_IF1245","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R187","R187","IF1830_OGSUBS_Baker Hughes Pressure Control de Mexico, S.A. de C.V.","LE_IF1830","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S695","S695","IF1011_OGSUBS_Nuovo Pignone International S.r.l. - Qatar - Branch","LE_IF1011","BU_OGSUBS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_R133","R133","IF1218_OGSUBS_Vetco Gray, LLC","LE_IF1218","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_606X","606X","OG1129_OGMEAS_Baker Hughes Energy Netherlands B.V.","LE_OG1129","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M012","M012","PS0072_OGMEAS_PII Group Limited","LE_PS0072","BU_OGMEAS","GL_GLG06","OE_GLG06022","Pipeline Solns. ERP (NOVEMBER)"
"LB_M601","M601","IF1276_OGMEAS_Vetco Gray (Hong Kong) Limited","LE_IF1276","BU_OGMEAS","GL_GLG06","OE_GLG06010","Peachtree - Drilling (IF1236)"
"LB_634D","634D","BH9064_OGMEAS_BJ Services Company Middle East Limited, Qatar Branch","LE_BH9064","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S251","S251","OG1110_OGSUBS_Advantec Lietuva, UAB","LE_OG1110","BU_OGSUBS","GL_GLG06","OE_GLG06037","Advantec"
"LB_S252","S252","OG1111_OGSUBS_Advantec Group Pty Ltd.","LE_OG1111","BU_OGSUBS","GL_GLG06","OE_GLG06YYZ","External Source"
"LB_558D","558D","BH5580_OGMEAS_Baker Hughes Taiwan Limited","LE_BH5580","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_614D","614D","BH6145_OGMEAS_Baker Hughes LLC","LE_BH6145","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_622D","622D","BH6225_OGMEAS_Baker Hughes Saudi Arabia Company","LE_BH6225","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_631D","631D","BH6310_OGMEAS_BJ Service Arabia Co. Ltd.","LE_BH6310","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S621","S621","OG1144_OGSUBS Baker Hughes Turkey Petrol ve Gaz Limited Sirketi","LE_OG1144","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S065","S065","IF1218_OGSUBS_Vetco Gray, LLC","LE_IF1218","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R342","R342","IF1548_OGSUBS_GE Oil & Gas UK Limited - Angola Branch","LE_IF1548","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_S092","S092","IF1548_OGSUBS_GE Oil & Gas UK Limited - Angola Branch","LE_IF1548","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_M013","M013","PS0077_OGMEAS_PII Limited","LE_PS0077","BU_OGMEAS","GL_GLG06","OE_GLG06022","Pipeline Solns. ERP (NOVEMBER)"
"LB_M606","M606","OG1131_OGMEAS_Baker Hughes Asia Holdings B.V.","LE_OG1131","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M614","M614","CP0111_OGMEAS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M020","M020","CP0115_OGMEAS_PII Pipetronix GmbH","LE_CP0115","BU_OGMEAS","GL_GLG06","OE_GLG06022","Pipeline Solns. ERP (NOVEMBER)"
"LB_435D","435D","BH4355_OGMEAS_BJ SERVICES EQUATORIAL GUINEA, SARL","LE_BH4355","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_437E","437E","BH4375_OGMEAS_BJ SERVICES ANGOLA, LDA.","LE_BH4375","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_700D","700D","BH7005_OGMEAS_International Professional Resources Limited","LE_BH7005","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S641","S641","OG1164_OGSUBS_Baker Hughes Services Congo SASU","LE_OG1164","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_YSW9","YSW9","OG1169_OGSUBS_BH CHAD SASU","LE_OG1169","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_TX85","TX85","AL8030_OGTBMS_GE Oil & Gas Marine & Industrial UK Ltd.","LE_AL8030","BU_OGTBMS","GL_GLG06","OE_GLG06053","SAP PowerMax"
"LB_S561","S561","IF1561_OGSUBS_Hydril PCB Canada Inc.","LE_IF1561","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R189","R189","IF1832_OGSUBS_GE Oil & Gas Pressure Control LP","LE_IF1832","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S023","S023","IF1221_OGSUBS_Vetco International Holding 4","LE_IF1221","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_1500","1500","IF1690_OGMEAS_Nexus Controls LLC","LE_IF1690","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_541D","541D","BH9065_OGMEAS_BJ Services Company Middle East Limited, India Project Office","LE_BH9065","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_265D","265D","BH9066_OGMEAS_BJ Services Company Middle East Limited, Azerbaijan Rep. Office","LE_BH9066","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_633E","633E","BH9067_OGMEAS_BJ Services Company Middle East Sarl, Oman Branch","LE_BH9067","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_501D","501D","BH5015_OGMEAS_Baker Hughes PNG Limited.","LE_BH5015","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_637D","637D","BH9068_OGMEAS_BJ Services Company Middle East Sarl, Kuwait Branch","LE_BH9068","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S256","S256","OG1116_OGSUBS_Advantec A.S.","LE_OG1116","BU_OGSUBS","GL_GLG06","OE_GLG06040","Visma"
"LB_703D","703D","BH7030_OGMEAS_Baker Hughes EHO Ltd.","LE_BH7030","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_704D","704D","BH7045_OGMEAS_Baker Hughes Asia Pacific Ltd.","LE_BH7045","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R190","R190","IF1833_OGSUBS_GE Oil & Gas Pressure Control Limited","LE_IF1833","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S024","S024","IF1222_OGSUBS Baker Hughes Energy Technology UK Limited","LE_IF1222","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_R055","R055","IF1223_OGSUBS_Vetco Gray Scandinavia AS","LE_IF1223","BU_OGSUBS","GL_GLG06","OE_GLG06019","SAP R/3 - Norway"
"LB_S026","S026","IF1223_OGSUBS_Vetco Gray Scandinavia AS","LE_IF1223","BU_OGSUBS","GL_GLG06","OE_GLG06019","SAP R/3 - Norway"
"LB_S572","S572","IF1562_OGSUBS_Hydril Pressure Control, S. de R.L. de C.V.","LE_IF1562","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S625","S625","BR2458_OGSUBS_Baker Hughes Energy Technology UK Limited - Azerbaijan Branch","LE_BR2458","BU_OGSUBS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_S280","S280","BR2472_OGSUBS_Nuovo Pignone International S.r.l.- Israel - Branch","LE_BR2472","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_103X","103X","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_LM01","LM01","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M023","M023","IF1703_OGMEAS_PII Canada Company","LE_IF1703","BU_OGMEAS","GL_GLG06","OE_GLG06022","Pipeline Solns. ERP (NOVEMBER)"
"LB_402E","402E","BH9076_OGMEAS_Baker Eastern, S.A., Libya Branch","LE_BH9076","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_428D","428D","BH9076_OGMEAS_Baker Eastern, S.A., Libya Branch","LE_BH9076","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_3860","3860","AL7867_OGTBMS_BH Poland Spolka z Ograniczona Odpowiedzialnoscia","LE_AL7867","BU_OGTBMS","GL_GLG06","OE_GLG06053","SAP PowerMax"
"LB_502D","502D","BH5020_OGMEAS_Baker Hughes Australia Pty. Limited","LE_BH5020","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_547E","547E","BH5020_OGMEAS_Baker Hughes Australia Pty. Limited","LE_BH5020","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_627X","627X","DRS214_OGMEAS_MASONEILAN S.L.U.","LE_DRS214","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_722D","722D","BH7045_OGMEAS_Baker Hughes Asia Pacific Ltd.","LE_BH7045","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_725D","725D","BH7250_OGMEAS_Baker Oilfield Africa Limited","LE_BH7250","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_777E","777E","BH7777_OGMEAS_JD International Leasing FZE","LE_BH7777","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S650","S650","OG1179_OGSUBS_Limited liability company GE O&G Services","LE_OG1179","BU_OGSUBS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_S465","S465","OG1197_OGSUBS_Polyflow, LLC","LE_OG1197","BU_OGSUBS","GL_GLG06","OE_GLG06054","Visual"
"LB_01PN","01PN","OG1198_OGSUBS_Baker Hughes PNG Operations Limited","LE_OG1198","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S010","S010","IF1563_OGSUBS_Hydril PCB Limited","LE_IF1563","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S564","S564","IF1564_OGSUBS_GE Drilling Asia Pte. Ltd.","LE_IF1564","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S565","S565","IF1565_OGSUBS_GE Drilling Engineering Services of India Private Limited","LE_IF1565","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S640","S640","BR2493_OGSUBS_VETCO GRAY PTE. LTD- PROJECT OFFICE","LE_BR2493","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S032","S032","IF1231_OGSUBS_Vetco gray France S.A.R.L.","LE_IF1231","BU_OGSUBS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_M010","M010","PS0084_OGMEAS_PII North America LLC","LE_PS0084","BU_OGMEAS","GL_GLG06","OE_GLG06022","Pipeline Solns. ERP (NOVEMBER)"
"LB_5062","5062","IF1705_OGMEAS_Vetco Gray Pte. Ltd. - Qatar - Branch","LE_IF1705","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_YQ20","YQ20","IF1719_OGMEAS_GEMServices EG S.A.R.L.","LE_IF1719","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_LM03","LM03","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M156","M156","CP1049_OGMEAS_GE Rus Infra LLC","LE_CP1049","BU_OGMEAS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_504D","504D","BH5040_OGMEAS_Baker Hughes Singapore Pte","LE_BH5040","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_505D","505D","BH5050_OGMEAS_Baker Hughes (Malaysia) Sdn. Bhd.","LE_BH5050","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_514D","514D","BH9084_OGMEAS_Baker Hughes Singapore Pte, India Liaison Office","LE_BH9084","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_7110","7110","ID1051_OGMEAS_GE Sensing & Inspection (Changzhou) Co., Ltd.","LE_ID1051","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_617X","617X","DRS501_OGMEAS_Baker Hughes Belgium B V","LE_DRS501","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_549C","549C","BH8008_OGMEAS_BJ Process & Pipeline Services Pte Ltd","LE_BH8008","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_318D","318D","BH3180_OGMEAS_Baker Hughes International Operations del Peru S.A.","LE_BH3180","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_321D","321D","BH3215_OGMEAS_B.H. Services, S.A. de C.V.","LE_BH3215","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R191","R191","IF1834_OGSUBS_Factory of GE Oil & Gas Pressure Control Middle East Co. Ltd.","LE_IF1834","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S575","S575","IF1834_OGSUBS_Factory of GE Oil & Gas Pressure Control Middle East Co. Ltd.","LE_IF1834","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R297","R297","IF1835_OGSUBS Baker Hughes Energy Services Argentina S.A.","LE_IF1835","BU_OGSUBS","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_R061","R061","IF1232_OGSUBS_Vetco Gray de Venezuela C.C.S.","LE_IF1232","BU_OGSUBS","GL_GLG06","OE_GLG06034","Priority (VG Mexico IF1242)"
"LB_S660","S660","BR2520_OGSUBS_Nuovo Pignone International S.R.L. QSTP-B","LE_BR2520","BU_OGSUBS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_YQ24","YQ24","BR3005_OGSUBS_GE Oil & Gas UK Limited - Russian Branch","LE_BR3005","BU_OGSUBS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_LM04","LM04","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LM05","LM05","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LM06","LM06","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LM07","LM07","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LM08","LM08","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LM09","LM09","OG1134_OGMEAS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_YSX7","YSX7","BH9085_OGMEAS_Baker Hughes Singapore Pte, India Project Office","LE_BH9085","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_557D","557D","BH9086_OGMEAS_Baker Hughes Services Pte. Ltd. ,South Korea Branch","LE_BH9086","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_6210","6210","IS0093_OGMEAS_Druck Limited","LE_IS0093","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_5050","5050","CP0100_OGMEAS_GE International Operations Company - TC Abu Dhabi Branch","LE_CP0100","BU_OGMEAS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_118F","118F","CP0111_OGMEAS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_900F","900F","CP0111_OGMEAS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_720B","720B","BH8016_OGMEAS_International Professional Resources (US) Limited","LE_BH8016","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_421D","421D","BH9016_OGMEAS_Atlas Wireline Limited, Angola Branch","LE_BH9016","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_209D","209D","BH9019_OGMEAS_Baker Hughes Services International LLC, Kazakhstan Branch","LE_BH9019","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R675","R675","PS0013_OGSUBS_Nuovo Pignone International S.r.l. - Abu Dhabi Branch","LE_PS0013","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S020","S020","PS0066_OGSUBS Baker Hughes Energy (Thailand) Limited","LE_PS0066","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S569","S569","IF1569_OGSUBS_Hydril Pressure Control Business Limited","LE_IF1569","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S570","S570","IF1570_OGSUBS_Hydril India JV, LLC","LE_IF1570","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S078","S078","IF1837_OGSUBS_MAPS Technology Limited","LE_IF1837","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_YSW1","YSW1","IF1232_OGSUBS_Vetco Gray de Venezuela C.C.S.","LE_IF1232","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_900R","900R","CP0111_OGSUBS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R300","R300","CP0111_OGSUBS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M025","M025","I10234_OGMEAS_Nuovo Pignone International S.r.l.","LE_I10234","BU_OGMEAS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_M500","M500","IF1793_OGMEAS GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGMEAS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_702X","702X","IF1802_OGMEAS_PT GE Oil & Gas Indonesia","LE_IF1802","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_340H","340H","BH9058_OGHQTR_Baker Hughes Switzerland Sarl, Peru Branch","LE_BH9058","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_541H","541H","BH9065_OGHQTR_BJ Services Company Middle East Limited, India Project Office","LE_BH9065","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_013F","013F","BH2019_OGHQTR_Baker Hughes (Deutschland) Holdings GmbH","LE_BH2019","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_408H","408H","BH4085_OGHQTR_BAKER HUGHES SOUTH AFRICA (PROPRIETARY) LIMITED","LE_BH4085","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_L410","L410","OG1043_OGDRIL_Lufkin & Partners LLC","LE_OG1043","BU_OGDRIL","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_416H","416H","BH4160_OGHQTR_Baker Hughes Asia Pacific Limited, Congo Branch","LE_BH4160","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_419H","419H","BH4190_OGHQTR_Baker Hughes SARL","LE_BH4190","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_426Q","426Q","BH4265_OGHQTR_Baker Hughes Company Limited","LE_BH4265","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_444H","444H","BH9074_OGHQTR_Baker Hughes Cameroon S.A., Senegal branch","LE_BH9074","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_104F","104F","OG1193_OGDRIL_Baker Hughes Services Rus LLC","LE_OG1193","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_YQ12","YQ12","OG1195_OGDRIL_Baker Hughes Nitrogen Plant LLP","LE_OG1195","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_428Q","428Q","BH9076_OGHQTR_Baker Eastern, S.A., Libya Branch","LE_BH9076","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_604H","604H","BH9079_OGHQTR_Baker Eastern, S.A., Dubai Branch","LE_BH9079","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_514H","514H","BH9084_OGHQTR_Baker Hughes Singapore Pte, India Liaison Office","LE_BH9084","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_YSX9","YSX9","BH9085_OGHQTR_Baker Hughes Singapore Pte, India Project Office","LE_BH9085","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_424H","424H","BH9094_OGHQTR_Baker Hughes EHO Ltd., Tunisia Branch","LE_BH9094","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_429H","429H","BH9095_OGHQTR_Baker Hughes EHO Ltd., Tanzania Branch","LE_BH9095","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H153","H153","IF1247_OGHQTR_Baker Hughes International Limited","LE_IF1247","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H018","H018","I00T45_OGHQTR_Corporacion Nuovo Pignone de Venezuela, SA","LE_I00T45","BU_OGHQTR","GL_GLG06","OE_GLG06018","SAINT (NP Venezuela)"
