"NAME","NATURAL_NODE_NAME","DESCRIPTION","ASSOCIATED_LB","ASSOCIATED_LE","ASSOCIATED_BU"
"RF_U10201","U10201","RUS-RU-StPetersburg-01_ME_LB_TMRU2","LB_U102","LE_CP1049","BU_OGTBMS"
"RF_104F01","104F01","RUS-RU-Moscow-Presnenskaya naberezhnaya 10_104F","LB_104F","LE_OG1193","BU_OGDRIL"
"RF_H07148","H07148","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H22501","H22501","RUS-RU-Moscow-10 Presnenskaya nab._H225","LB_H225","LE_A01046","BU_OGHQTR"
"RF_H38501","H38501","RUS-RU-Moscow-10, Presnenskaya nab_H385","LB_H385","LE_CP1049","BU_OGHQTR"
"RF_H50601","H50601","RUS-RU-Moscow-Presnenskaya nab 10-LB_H506","LB_H506","LE_OG1135","BU_OGHQTR"
"RF_H62701","H62701","RUS-RU-Moscow-Presnenskaya nab 10_H627","LB_H627","LE_OG1135","BU_OGHQTR"
"RF_M02548","M02548","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43548","M43548","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_M50101","M50101","RUS-RU-Moscow-Presnenskaya nab 10-LB_M501","LB_M501","LE_OG1135","BU_OGMEAS"
"RF_R33648","R33648","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11548","S11548","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_S30301","S30301","RUS-RU-Moscow-Presnenskaya nab 10-LB_S303","LB_S303","LE_OG1135","BU_OGSUBS"
"RF_S30401","S30401","RUS-RU-Moscow-Presnenskaya nab 10-LB_S304","LB_S304","LE_OG1135","BU_OGDRIL"
"RF_S65001","S65001","RUS-RU-Moscow-123112 Presnenskaya nab 10 _S650","LB_S650","LE_OG1179","BU_OGSUBS"
"RF_T06448","T06448","RUS-RU-Moscow-Presnenskaya nab. 10-IF1683-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_U31601","U31601","RUS-RU-Moscow-Presnenskaya nab 10-LB_U316","LB_U316","LE_OG1135","BU_OGTBMS"
"RF_U65801","U65801","RUS-RU-Moscow-10 Presnenskaya nab-CP1049_U658","LB_U658","LE_CP1049","BU_OGTBMS"
"RF_H07110","H07110","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02510","M02510","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43510","M43510","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33610","R33610","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11510","S11510","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06490","T06490","RUS-RU-Moscow-Subdiv of NP SpA  See Platform Piltyn- Ahtokhskaya_BR2041-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07115","H07115","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02515","M02515","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43515","M43515","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33615","R33615","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11515","S11515","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06415","T06415","RUS-RU-Moscow-Subdiv NP SpA, Podgorodnyaya Pokrovka village, Orenburg rayon, Orenburg oblast, 460511_BR2068-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06432","T06432","RUS-RU-Moscow-445007, RF, Samara Reg, Togliatti, Novozavodskaya street, bld, 6_BR2291-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07124","H07124","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H07125","H07125","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H07133","H07133","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02524","M02524","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M02525","M02525","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M02533","M02533","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43524","M43524","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_M43525","M43525","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_M43533","M43533","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33624","R33624","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_R33625","R33625","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_R33633","R33633","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11524","S11524","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_S11525","S11525","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_S11533","S11533","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06424","T06424","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2118-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06425","T06425","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2119-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06433","T06433","RUS-RU-Moscow-Verknechonskoye Fld Katanga District, Irkutsk Oblast_BR2331-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07137","H07137","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02537","M02537","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43537","M43537","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33637","R33637","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11537","S11537","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06437","T06437","RUS-RU-Moscow-Krasnodar Reg, Gelendzhik city, Complex Russia-Turkey E1 & Sta Beregovaya_IF1012-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07112","H07112","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02512","M02512","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43512","M43512","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33612","R33612","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11512","S11512","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06412","T06412","RUS-RU-Moscow-Synianskaya Sta, 20 km-Synia village, Pechora rayon, republic of Komi_BR2050-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_U05883","U05883","RUS-RU-  Moscow-Synianskaya Sta, 20 km-Synia Village, Pechora Rayon, Republic of Komi-LE_BR2585-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_H07116","H07116","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02516","M02516","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43516","M43516","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33616","R33616","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11516","S11516","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06416","T06416","RUS-RU-Moscow-Subdiv NP SpA Ind area 108-Kharyaginsky village, Zapolyarny rayon, Nenetsky Autonomous Okrug_BR2069-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07150","H07150","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H07174","H07174","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02550","M02550","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M02574","M02574","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43550","M43550","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_M43574","M43574","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33650","R33650","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_R33674","R33674","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11550","S11550","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_S11574","S11574","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06450","T06450","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_IF1685-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06474","T06474","RUS-RU-Moscow-Republic of Tatarstan, Dist Nizhnekamsk, JSC TERRNIZHNEKAMSKNEFTEKHIM_BR2380-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07132","H07132","RUS-RU-Moscow-Samara Reg, Togliatti, Novozavodskaya st, bld, 6, LLC Linde Azot Togliatti_BR2291-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02532","M02532","RUS-RU-Moscow-Samara Reg, Togliatti, Novozavodskaya st, bld, 6, LLC Linde Azot Togliatti_BR2291-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43532","M43532","RUS-RU-Moscow-Samara Reg, Togliatti, Novozavodskaya st, bld, 6, LLC Linde Azot Togliatti_BR2291-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33632","R33632","RUS-RU-Moscow-Samara Reg, Togliatti, Novozavodskaya st, bld, 6, LLC Linde Azot Togliatti_BR2291-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11532","S11532","RUS-RU-Moscow-Samara Reg, Togliatti, Novozavodskaya st, bld, 6, LLC Linde Azot Togliatti_BR2291-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_H07158","H07158","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02558","M02558","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43558","M43558","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33658","R33658","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11558","S11558","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06458","T06458","RUS-RU-Moscow-Tyumen Reg, Yamalo-Nenetsky autonomous Reg, Gubkinsky city,_IF1902-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06429","T06429","RUS-RU-Moscow-665830, Irkutsk Reg, town Angarsk_BR2128-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06457","T06457","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast highway, bld. 1_IF1894-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07111","H07111","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02511","M02511","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43511","M43511","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33611","R33611","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11511","S11511","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06491","T06491","RUS-RU-Moscow-Intinskaya compr stat, Intinsky rayon, republic of Komi_BR2049-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07129","H07129","RUS-RU-Moscow-Irkutsk Reg, town Angarsk, OJSC Angarsk petrochemical co_BR2128-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02529","M02529","RUS-RU-Moscow-Irkutsk Reg, town Angarsk, OJSC Angarsk petrochemical co_BR2128-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43529","M43529","RUS-RU-Moscow-Irkutsk Reg, town Angarsk, OJSC Angarsk petrochemical co_BR2128-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33629","R33629","RUS-RU-Moscow-Irkutsk Reg, town Angarsk, OJSC Angarsk petrochemical co_BR2128-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11529","S11529","RUS-RU-Moscow-Irkutsk Reg, town Angarsk, OJSC Angarsk petrochemical co_BR2128-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_H07130","H07130","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02530","M02530","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43530","M43530","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33630","R33630","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11530","S11530","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06430","T06430","RUS-RU-Moscow-Perm area, Gubaha city, Zavodskaya st 1, JSC Metafrax_BR2137-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07134","H07134","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02534","M02534","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43534","M43534","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33634","R33634","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11534","S11534","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06434","T06434","RUS-RU-Moscow-Yamal Reg-Nenets Autonomous Area, Settlement Sabetta, Const Site  LNG plant_BR2333-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07151","H07151","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02551","M02551","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43551","M43551","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33651","R33651","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11551","S11551","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06451","T06451","RUS-RU-Moscow-Krasnoyarsky Reg, Turukhansky district, Vankor oil field_IF1692-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07154","H07154","RUS-RU-Moscow-Vologda Reg, Gryazovets dist, Rostilovo village_IF1738-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02554","M02554","RUS-RU-Moscow-Vologda Reg, Gryazovets dist, Rostilovo village_IF1738-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43554","M43554","RUS-RU-Moscow-Vologda Reg, Gryazovets dist, Rostilovo village_IF1738-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33654","R33654","RUS-RU-Moscow-Vologda Reg, Gryazovets dist, Rostilovo village_IF1738-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11554","S11554","RUS-RU-Moscow-Vologda Reg, Gryazovets dist, Rostilovo village_IF1738-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06454","T06454","RUS-RU-Moscow-Vologda Reg-Gryazovets district-Rostilovo village-162011_IF1738-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07155","H07155","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02555","M02555","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43555","M43555","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33655","R33655","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11555","S11555","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06455","T06455","RUS-RU-Moscow-Republic of Udmurtia, Uvinsky district, 1/8 km SE of Chistotem village_IF1739-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07157","H07157","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast Hwy, bld. 1 \ 187110_IF1894-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02557","M02557","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast Hwy, bld. 1 \ 187110_IF1894-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43557","M43557","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast Hwy, bld. 1 \ 187110_F1894-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33657","R33657","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast Hwy, bld. 1 \ 187110_IF1894-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11557","S11557","RUS-RU-Moscow-Leningrad Reg, Kirishi city, Entuziast Hwy, bld. 1 \ 187110_IF1894-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_H07159","H07159","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02559","M02559","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43559","M43559","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33659","R33659","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11559","S11559","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06459","T06459","RUS-RU-Moscow-Krasnoyarskiy avenue,137 644036_IF1903-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07160","H07160","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02560","M02560","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43560","M43560","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33660","R33660","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11560","S11560","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06460","T06460","RUS-RU-Moscow-Stavropol Territory, Nevinnomisk city, Nijazev street, bld.1_IF1904-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_H07175","H07175","RUS-RU-Moscow-663230, RF, Turukhansk area, industrial cite CJS Vankorneft_BR2389-H071","LB_H071","LE_I10234","BU_OGHQTR"
